Stop ID,BUS Name,Stop Intersection,Latitude,Longitude
3000153,P18,FORT FOOTE RD + LOUGHRAN RD,38.758775,-77.019896
3000154,P17,FORT FOOTE RD + SANDY BAR DR,38.758879,-77.023377
3000154,P18,FORT FOOTE RD + SANDY BAR DR,38.758879,-77.023377
3000155,P17,FORT FOOTE RD + IVANHOE RD,38.759025,-77.023484
3000155,P18,FORT FOOTE RD + IVANHOE RD,38.759025,-77.023484
3000156,W13,ALLENTOWN RD + ROSE VALLEY DR,38.759045,-76.963568
3000156,W13v1,ALLENTOWN RD + ROSE VALLEY DR,38.759045,-76.963568
3000156,W14,ALLENTOWN RD + ROSE VALLEY DR,38.759045,-76.963568
3000157,W13,ALLENTOWN RD + ROSE VALLEY DR,38.759155,-76.963689
3000157,W13c,ALLENTOWN RD + ROSE VALLEY DR,38.759155,-76.963689
3000157,W14,ALLENTOWN RD + ROSE VALLEY DR,38.759155,-76.963689
3000158,P17,FORT FOOTE RD + LANCELOT RD,38.759183,-77.016131
3000158,P18,FORT FOOTE RD + LANCELOT RD,38.759183,-77.016131
3000159,P17,FORT FOOTE RD S + ROUND TABLE DR,38.759667,-77.015306
3000159,P18,FORT FOOTE RD S + ROUND TABLE DR,38.759667,-77.015306
3000160,W13,ALLENTOWN RD + DORIS DR,38.760447,-76.961463
3000160,W13v1,ALLENTOWN RD + DORIS DR,38.760447,-76.961463
3000160,W14,ALLENTOWN RD + DORIS DR,38.760447,-76.961463
3000161,W13,ALLENTOWN RD + DORIS DR,38.760643,-76.961393
3000161,W13c,ALLENTOWN RD + DORIS DR,38.760643,-76.961393
3000161,W14,ALLENTOWN RD + DORIS DR,38.760643,-76.961393
3000162,P17,FORT FOOTE RD + LARK LN,38.760757,-77.024228
3000162,P18,FORT FOOTE RD + LARK LN,38.760757,-77.024228
3000163,P17,FORT FOOTE RD S + TRAVERSE WAY,38.760711,-77.010595
3000163,P18,FORT FOOTE RD S + TRAVERSE WAY,38.760711,-77.010595
3000164,P17,FORT FOOTE RD S + STONY HILL DR,38.760964,-77.005612
3000164,P18,FORT FOOTE RD S + STONY HILL DR,38.760964,-77.005612
3000165,P17,FORT FOOTE RD S + MESSINA DR,38.760883,-77.010702
3000165,P18,FORT FOOTE RD S + MESSINA DR,38.760883,-77.010702
3000166,P17,FORT FOOTE RD + LARK LN,38.760855,-77.024405
3000166,P18,FORT FOOTE RD + LARK LN,38.760855,-77.024405
3000167,W13,ALLENTOWN RD + CONSTANTINE DR,38.760939,-76.959339
3000167,W13v1,ALLENTOWN RD + CONSTANTINE DR,38.760939,-76.959339
3000167,W14,ALLENTOWN RD + CONSTANTINE DR,38.760939,-76.959339
3000169,W13,ALLENTOWN RD + CALYDON CT,38.764111,-76.954289
3000169,W13c,ALLENTOWN RD + CALYDON CT,38.764111,-76.954289
3000169,W14,ALLENTOWN RD + CALYDON CT,38.764111,-76.954289
3000170,W13,ALLENTOWN RD + CALYDON CT,38.764268,-76.954062
3000170,W13v1,ALLENTOWN RD + CALYDON CT,38.764268,-76.954062
3000170,W14,ALLENTOWN RD + CALYDON CT,38.764268,-76.954062
1000543,U8,BENNING RD SE + H ST SE,38.879328,-76.931805
1000543,V1,BENNING RD SE + H ST SE,38.879328,-76.931805
1000543,W4,BENNING RD SE + H ST SE,38.879328,-76.931805
1000543,W4v1,BENNING RD SE + H ST SE,38.879328,-76.931805
3000659,K12,HIL MAR DR + RENTAL OFFICE (#6579),38.843345,-76.894515
3000659,K12v1,HIL MAR DR + RENTAL OFFICE (#6579),38.843345,-76.894515
3000659,K13,HIL MAR DR + RENTAL OFFICE (#6579),38.843345,-76.894515
3000171,P17,FORT FOOTE RD + FORTSIDE DRWY,38.764994,-77.025061
3000171,P18,FORT FOOTE RD + FORTSIDE DRWY,38.764994,-77.025061
3000172,P17,FORT FOOTE RD + BLUFFWOOD LN,38.765298,-77.024886
3000172,P18,FORT FOOTE RD + BLUFFWOOD LN,38.765298,-77.024886
3000175,C11,CLINTON PARK AND RIDE LOT + BUS BAY B,38.766064,-76.885122
3000175,C13,CLINTON PARK AND RIDE LOT + BUS BAY B,38.766064,-76.885122
3000184,W13,ALLENTOWN RD + STONESBORO RD,38.768271,-76.952787
3000184,W13v1,ALLENTOWN RD + STONESBORO RD,38.768271,-76.952787
3000184,W14,ALLENTOWN RD + STONESBORO RD,38.768271,-76.952787
3000186,W13,ALLENTOWN RD + STONESBORO RD,38.76892,-76.952759
3000186,W13c,ALLENTOWN RD + STONESBORO RD,38.76892,-76.952759
3000186,W14,ALLENTOWN RD + STONESBORO RD,38.76892,-76.952759
3000188,P17,FORT FOOTE RD + BLUFFWOOD LN,38.77024,-77.021095
3000188,P18,FORT FOOTE RD + BLUFFWOOD LN,38.77024,-77.021095
3000189,P17,FORT FOOTE RD + BLUFFWOOD LN,38.770341,-77.021211
3000189,P18,FORT FOOTE RD + BLUFFWOOD LN,38.770341,-77.021211
3000192,P17,FORT FOOTE RD + E FORT FOOTE TER,38.77131,-77.017761
3000192,P18,FORT FOOTE RD + E FORT FOOTE TER,38.77131,-77.017761
3000195,P17,FORT FOOTE RD N + LOUGHRAN RD,38.771757,-77.016408
3000195,P18,FORT FOOTE RD N + LOUGHRAN RD,38.771757,-77.016408
3000196,W13,ALLENTOWN RD + DUNLOW ST,38.772146,-76.951409
3000196,W13v1,ALLENTOWN RD + DUNLOW ST,38.772146,-76.951409
3000196,W14,ALLENTOWN RD + DUNLOW ST,38.772146,-76.951409
3000197,W13,ALLENTOWN RD + DUNLOW ST,38.772123,-76.951605
3000197,W13c,ALLENTOWN RD + DUNLOW ST,38.772123,-76.951605
3000197,W14,ALLENTOWN RD + DUNLOW ST,38.772123,-76.951605
3000198,P17,FORT FOOTE RD N + POTOMAC VALLEY DR,38.772283,-77.016069
3000198,P18,FORT FOOTE RD N + POTOMAC VALLEY DR,38.772283,-77.016069
3000205,P17,FORT FOOTE RD N + RIVER WOOD DR,38.77429,-77.015002
3000205,P18,FORT FOOTE RD N + RIVER WOOD DR,38.77429,-77.015002
3000206,P17,FORT FOOTE RD N + RIVER WOOD DR,38.77454,-77.014477
3000206,P18,FORT FOOTE RD N + RIVER WOOD DR,38.77454,-77.014477
3000211,W13,TUCKER RD + ROSE MARIE DR,38.775566,-76.956402
3000211,W13c,TUCKER RD + ROSE MARIE DR,38.775566,-76.956402
3000211,W14,TUCKER RD + ROSE MARIE DR,38.775566,-76.956402
3000212,W13,TUCKER RD + ROSE MARIE DR,38.775808,-76.955952
3000212,W13v1,TUCKER RD + ROSE MARIE DR,38.775808,-76.955952
3000212,W14,TUCKER RD + ROSE MARIE DR,38.775808,-76.955952
3000213,W13,TUCKER RD + ARUNDEL DR,38.776275,-76.952739
3000213,W13v1,TUCKER RD + ARUNDEL DR,38.776275,-76.952739
3000213,W14,TUCKER RD + ARUNDEL DR,38.776275,-76.952739
3000214,W13,TUCKER RD + ALLENTOWN RD,38.776333,-76.952267
3000214,W13c,TUCKER RD + ALLENTOWN RD,38.776333,-76.952267
3000214,W14,TUCKER RD + ALLENTOWN RD,38.776333,-76.952267
3000215,W13,BOCK RD + HEMPSTEAD DR,38.776961,-76.959436
3000215,W13v1,BOCK RD + HEMPSTEAD DR,38.776961,-76.959436
3000215,W14,BOCK RD + HEMPSTEAD DR,38.776961,-76.959436
3000216,W13,BOCK RD + HEMPSTEAD DR,38.777097,-76.959879
3000216,W13c,BOCK RD + HEMPSTEAD DR,38.777097,-76.959879
3000216,W14,BOCK RD + HEMPSTEAD DR,38.777097,-76.959879
3000217,P17,FORT FOOTE RD + RIVER BEND RD,38.77798,-77.011241
3000217,P18,FORT FOOTE RD + RIVER BEND RD,38.77798,-77.011241
3000220,P17,FORT FOOTE RD + RIVER BEND RD,38.778265,-77.010759
3000220,P18,FORT FOOTE RD + RIVER BEND RD,38.778265,-77.010759
3000221,P17,OXON HILL RD + KERBY PKY,38.778431,-77.006117
3000221,P18,OXON HILL RD + KERBY PKY,38.778431,-77.006117
3000221,P19,OXON HILL RD + KERBY PKY,38.778431,-77.006117
1000199,30S,SAVANNAH ST SE + 23RD ST SE,38.847929,-76.971164
1000199,32,SAVANNAH ST SE + 23RD ST SE,38.847929,-76.971164
1000200,W2,MELLON ST SE + #431,38.847887,-77.001173
1000200,W2v1,MELLON ST SE + #431,38.847887,-77.001173
1000200,W2v3,MELLON ST SE + #431,38.847887,-77.001173
1000200,W2v4,MELLON ST SE + #431,38.847887,-77.001173
1000200,W2v5,MELLON ST SE + #431,38.847887,-77.001173
1000200,W3,MELLON ST SE + #431,38.847887,-77.001173
1000200,W3v1,MELLON ST SE + #431,38.847887,-77.001173
1000201,W2,NEWCOMB ST SE + 4TH ST SE,38.848045,-77.00304
1000201,W2v1,NEWCOMB ST SE + 4TH ST SE,38.848045,-77.00304
1000201,W2v3,NEWCOMB ST SE + 4TH ST SE,38.848045,-77.00304
1000201,W2v4,NEWCOMB ST SE + 4TH ST SE,38.848045,-77.00304
1000201,W2v5,NEWCOMB ST SE + 4TH ST SE,38.848045,-77.00304
1000201,W3,NEWCOMB ST SE + 4TH ST SE,38.848045,-77.00304
1000201,W3v1,NEWCOMB ST SE + 4TH ST SE,38.848045,-77.00304
1000202,30S,SAVANNAH ST SE + 24TH ST SE,38.848089,-76.970213
1000202,32,SAVANNAH ST SE + 24TH ST SE,38.848089,-76.970213
1000202,32v1,SAVANNAH ST SE + 24TH ST SE,38.848089,-76.970213
1000202,A32,SAVANNAH ST SE + 24TH ST SE,38.848089,-76.970213
1000203,92,ALABAMA AVE SE + 18TH PL SE,38.848244,-76.978156
1000203,92c,ALABAMA AVE SE + 18TH PL SE,38.848244,-76.978156
1000203,D51,ALABAMA AVE SE + 18TH PL SE,38.848244,-76.978156
1000203,W4,ALABAMA AVE SE + 18TH PL SE,38.848244,-76.978156
1000203,W4v1,ALABAMA AVE SE + 18TH PL SE,38.848244,-76.978156
1000203,W8,ALABAMA AVE SE + 18TH PL SE,38.848244,-76.978156
1000203,W8c,ALABAMA AVE SE + 18TH PL SE,38.848244,-76.978156
1000204,W2,SOUTHERN AVE + #2613,38.848027,-76.967075
1000204,W2v1,SOUTHERN AVE + #2613,38.848027,-76.967075
1000204,W2v3,SOUTHERN AVE + #2613,38.848027,-76.967075
1000204,W2v4,SOUTHERN AVE + #2613,38.848027,-76.967075
1000204,W3,SOUTHERN AVE + #2613,38.848027,-76.967075
1000204,W3v1,SOUTHERN AVE + #2613,38.848027,-76.967075
1000205,94,STANTON RD SE + TUBMAN RD,38.848579,-76.980976
1000205,W8,STANTON RD SE + TUBMAN RD,38.848579,-76.980976
1000205,W8c,STANTON RD SE + TUBMAN RD,38.848579,-76.980976
1000206,94,STANTON RD SE + ANITA J TURNER ELEMENTARY SCHOOL,38.848284,-76.980723
1000206,W6,STANTON RD SE + ANITA J TURNER ELEMENTARY SCHOOL,38.848284,-76.980723
1000206,W6v1,STANTON RD SE + ANITA J TURNER ELEMENTARY SCHOOL,38.848284,-76.980723
1000207,A2,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A2v1,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A2vS1,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A4,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A4v1,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A4v3,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A4v4,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A6,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A6v1,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A7,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A8,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,A8v1,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,W2,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,W2v1,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,W2v3,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,W2v4,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,W3,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000207,W3v1,MARTIN LUTHER KING JR AVE SE + MILWAUKEE PL SE,38.848382,-76.995893
1000208,92,ALABAMA AVE SE + 18TH PL SE,38.848631,-76.978065
1000208,W4,ALABAMA AVE SE + 18TH PL SE,38.848631,-76.978065
1000208,W4c,ALABAMA AVE SE + 18TH PL SE,38.848631,-76.978065
1000208,W6,ALABAMA AVE SE + 18TH PL SE,38.848631,-76.978065
1000208,W6v1,ALABAMA AVE SE + 18TH PL SE,38.848631,-76.978065
1000209,W2,NEWCOMB ST SE + NEWCOMB ST SE,38.848945,-77.004689
1000209,W2v1,NEWCOMB ST SE + NEWCOMB ST SE,38.848945,-77.004689
1000209,W2v3,NEWCOMB ST SE + NEWCOMB ST SE,38.848945,-77.004689
1000209,W2v4,NEWCOMB ST SE + NEWCOMB ST SE,38.848945,-77.004689
1000209,W2v5,NEWCOMB ST SE + NEWCOMB ST SE,38.848945,-77.004689
1000209,W3,NEWCOMB ST SE + NEWCOMB ST SE,38.848945,-77.004689
1000209,W3v1,NEWCOMB ST SE + NEWCOMB ST SE,38.848945,-77.004689
1000210,A2,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A2v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A2vS1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A4,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A4v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A4v3,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A4v4,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A6,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A6v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A7,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A8,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,A8v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,W2,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,W2v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,W2v3,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,W2v4,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,W3,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000210,W3v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849388,-76.995885
1000211,A2,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A2cvS,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A2v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A4,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A4c,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A4cv2,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A4v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A6,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A7,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,A8,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W2,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W2v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W2v2,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W2v3,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W2v4,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W2v5,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W3,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000211,W3v1,MARTIN LUTHER KING JR AVE SE + ST ELIZABETHS GATE 3,38.849634,-76.996043
1000213,W2,SOUTHERN AVE SE + #2912,38.849668,-76.964984
1000213,W2v1,SOUTHERN AVE SE + #2912,38.849668,-76.964984
1000213,W2v3,SOUTHERN AVE SE + #2912,38.849668,-76.964984
1000213,W2v4,SOUTHERN AVE SE + #2912,38.849668,-76.964984
1000213,W3,SOUTHERN AVE SE + #2912,38.849668,-76.964984
1000213,W3v1,SOUTHERN AVE SE + #2912,38.849668,-76.964984
1000214,W6,BRUCE ST SE + ROBINSON ST SE,38.84995,-76.984484
1000214,W6v1,BRUCE ST SE + ROBINSON ST SE,38.84995,-76.984484
1000214,W8,BRUCE ST SE + ROBINSON ST SE,38.84995,-76.984484
1000214,W8c,BRUCE ST SE + ROBINSON ST SE,38.84995,-76.984484
1000216,94,STANTON RD SE + BRUCE PL SE,38.850663,-76.980936
1000216,W6,STANTON RD SE + BRUCE PL SE,38.850663,-76.980936
1000216,W6v1,STANTON RD SE + BRUCE PL SE,38.850663,-76.980936
1000217,92,ALABAMA AVE SE + STANTON TER SE,38.850667,-76.975583
1000217,W4,ALABAMA AVE SE + STANTON TER SE,38.850667,-76.975583
1000217,W4c,ALABAMA AVE SE + STANTON TER SE,38.850667,-76.975583
1000217,W6,ALABAMA AVE SE + STANTON TER SE,38.850667,-76.975583
1000217,W6v1,ALABAMA AVE SE + STANTON TER SE,38.850667,-76.975583
1000218,W6,BRUCE PL SE + STANTON RD SE,38.850718,-76.98119
1000218,W6v1,BRUCE PL SE + STANTON RD SE,38.850718,-76.98119
1000218,W8,BRUCE PL SE + STANTON RD SE,38.850718,-76.98119
1000218,W8c,BRUCE PL SE + STANTON RD SE,38.850718,-76.98119
1000219,92,ALABAMA AVE SE + 22ND ST SE,38.85083,-76.974525
1000219,92c,ALABAMA AVE SE + 22ND ST SE,38.85083,-76.974525
1000219,D51,ALABAMA AVE SE + 22ND ST SE,38.85083,-76.974525
1000219,W4,ALABAMA AVE SE + 22ND ST SE,38.85083,-76.974525
1000219,W4v1,ALABAMA AVE SE + 22ND ST SE,38.85083,-76.974525
1000219,W8,ALABAMA AVE SE + 22ND ST SE,38.85083,-76.974525
1000219,W8c,ALABAMA AVE SE + 22ND ST SE,38.85083,-76.974525
1000220,W6,BRUCE ST SE + 15TH PL SE,38.850784,-76.982475
1000220,W6v1,BRUCE ST SE + 15TH PL SE,38.850784,-76.982475
1000220,W8,BRUCE ST SE + 15TH PL SE,38.850784,-76.982475
1000220,W8c,BRUCE ST SE + 15TH PL SE,38.850784,-76.982475
1000221,30S,23RD ST SE + ALABAMA AVE SE,38.850797,-76.9735
1000221,32,23RD ST SE + ALABAMA AVE SE,38.850797,-76.9735
1000221,32v1,23RD ST SE + ALABAMA AVE SE,38.850797,-76.9735
1000221,A32,23RD ST SE + ALABAMA AVE SE,38.850797,-76.9735
1000222,94,STANTON RD SE + BRUCE PL SE,38.850916,-76.981089
1000223,30N,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,34,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,36,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,W2,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,W2v1,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,W2v3,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,W2v4,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,W3,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000223,W3v1,SOUTHERN AVE SE + 30TH ST SE,38.850966,-76.963293
1000224,92,ALABAMA AVE SE + 22ND ST SE,38.851127,-76.974052
1000224,W4,ALABAMA AVE SE + 22ND ST SE,38.851127,-76.974052
1000224,W4c,ALABAMA AVE SE + 22ND ST SE,38.851127,-76.974052
1000224,W6,ALABAMA AVE SE + 22ND ST SE,38.851127,-76.974052
1000224,W6v1,ALABAMA AVE SE + 22ND ST SE,38.851127,-76.974052
1000225,30S,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,32,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,92,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,92c,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,D51,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,W4,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,W4v1,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,W8,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000225,W8c,ALABAMA AVE SE + 24TH ST SE,38.85122,-76.972275
1000226,W6,12TH PL SE + JASPER RD SE,38.851255,-76.985277
1000226,W6v1,12TH PL SE + JASPER RD SE,38.851255,-76.985277
1000226,W8,12TH PL SE + JASPER RD SE,38.851255,-76.985277
1000226,W8c,12TH PL SE + JASPER RD SE,38.851255,-76.985277
1000227,30N,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,34,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,36,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W2,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W2c,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W2v1,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W2v3,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W2v4,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W2v5,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W3,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000227,W3v1,30TH ST SE + SOUTHERN AVE SE,38.851422,-76.964319
1000228,30S,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,32,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,32v1,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,92,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,A32,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,W4,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,W4c,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,W6,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000228,W6v1,ALABAMA AVE SE + 24TH ST SE,38.851467,-76.971924
1000229,W6,JASPER PL SE + #1350,38.851489,-76.982201
1000229,W6v1,JASPER PL SE + #1350,38.851489,-76.982201
1000229,W8,JASPER PL SE + #1350,38.851489,-76.982201
1000229,W8c,JASPER PL SE + #1350,38.851489,-76.982201
1000232,W6,BRUCE PL SE + #3100,38.851659,-76.983539
1000232,W6v1,BRUCE PL SE + #3100,38.851659,-76.983539
1000232,W8,BRUCE PL SE + #3100,38.851659,-76.983539
1000232,W8c,BRUCE PL SE + #3100,38.851659,-76.983539
1000233,W6,12TH PL SE + BRUCE PL SE,38.851832,-76.984725
1000233,W6v1,12TH PL SE + BRUCE PL SE,38.851832,-76.984725
1000233,W8,12TH PL SE + BRUCE PL SE,38.851832,-76.984725
1000233,W8c,12TH PL SE + BRUCE PL SE,38.851832,-76.984725
1000234,94,STANTON RD SE + JASPER PL SE,38.851763,-76.98127
1000234,W6,STANTON RD SE + JASPER PL SE,38.851763,-76.98127
1000234,W6v1,STANTON RD SE + JASPER PL SE,38.851763,-76.98127
1000235,30N,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,34,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,36,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,W2,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,W2v1,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,W2v3,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,W2v4,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,W3,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000235,W3v1,NAYLOR RD SE + SOUTHERN AVE SE,38.852255,-76.96322
1000236,30N,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,34,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,36,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W2,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W2c,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W2v1,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W2v3,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W2v4,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W2v5,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W3,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000236,W3v1,30TH ST SE + BUENA VISTA TER SE,38.852361,-76.965516
1000237,30S,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,32,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,32v1,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,92,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,A32,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,W4,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,W4c,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,W6,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
1000237,W6v1,ALABAMA AVE SE + IRVING PL SE,38.852337,-76.970455
